PWK	C57	AJ	129	WSB	CAS	NZO	NOD
2061	0.95	1.03	0.86	0.9	0.96	1.02	0.89	0.97
2062	1.01	1.03	1.17	1	1.01	0.94	0.9	1.03
2063	0.93	1	0.95	0.74	0.92	0.96	0.76	1.03
2064	1.02	1.03	1	0.93	0.9	0.87	0.93	1.02
2065	0.98	1	0.92	0.87	1	0.95	0.88	1
2066	0.86	1	0.88	0.9	1	0.92	1.01	0.99
2067	1.15	1	0.99	1.03	0.93	0.89	0.86	1.16
2068	1.04	1	0.96	0.93	0.89	0.98	0.95	1.07
2069	0.98	1.03	1.01	0.96	1	0.99	0.96	0.94
2070	0.92	1	1.09	0.98	1.03	0.89	1.11	0.92
2071	0.97	1.03	0.91	0.88	1	1.13	0.86	0.96
2072	0.98	1	0.99	1.09	0.98	1.01	0.87	1.04
2073	1.07	1	0.98	1.09	1.09	1.03	1	0.96
2074	1.05	1	1.03	0.96	0.96	0.97	1.04	1.08
2075	0.81	1.03	0.7	0.72	1.06	0.97	0.65	0.87
2076	0.97	1	1	1	0.95	0.86	1.05	1.01
2077	1.11	1.03	1.07	1.08	1.01	1.02	0.82	1.02
2078	1.3	1	0.99	1.1	0.87	0.9	0.7	1.16
2079	0.99	1.03	0.97	0.93	1.02	1.01	0.97	0.97
2080	0.97	1.03	1.01	0.93	0.99	0.91	1.03	0.99
2081	0.95	1.03	0.93	0.89	1.01	1.08	0.96	1
2082	1.07	1	1.16	0.94	0.99	1.13	1.06	1.05
2083	1.15	1	1.08	1.04	1.03	1.1	1.05	1.07
2084	0.95	1.03	0.85	0.99	0.93	1.11	0.96	0.92
2085	0.98	1.03	0.94	0.94	1.03	1.06	0.9	0.95
2086	0.88	1.01	0.88	0.82	1	0.92	0.77	0.88
2087	0.91	1.01	0.84	0.87	1.01	1.07	0.87	0.91
2088	0.93	1.01	0.87	0.88	1.03	0.98	0.84	1.02
2089	0.98	1.01	0.95	0.89	1.04	0.97	0.91	0.97
2090	0.96	1.03	0.95	0.86	1.06	1.02	0.88	0.99
2091	0.98	1.01	0.97	0.91	1	1.03	1	1.02
2092	1.01	1.03	1.01	0.88	1	1.14	0.91	0.96
2093	0.9	1.03	1.12	1.05	0.96	1.06	1.13	0.98
2094	0.93	1.03	0.87	0.86	1.03	1.12	0.88	0.94
2095	0.97	1.01	0.99	0.99	0.91	1.06	1.14	0.91
2096	1.05	1.01	1.12	1.09	1.22	1.03	0.76	1.03
2097	1.05	1.01	1.07	1.08	1.02	1.02	1.2	1.02
2098	0.86	1.01	0.9	0.84	0.93	1	0.88	0.89
2099	0.94	1.01	0.87	0.96	1.04	0.93	0.87	0.95
2100	1.03	1.01	0.84	0.92	1.04	1.05	0.94	0.98
2101	0.96	1.01	1.12	0.92	0.97	0.91	1.07	0.94
2102	0.99	1.01	0.87	0.88	0.88	0.92	0.93	0.96
2103	0.92	1.03	0.94	0.82	1.04	1.06	0.84	0.95
2104	0.96	1.03	1.1	0.97	0.84	1.05	0.77	0.93
2105	0.86	1.01	1.03	0.89	1.1	1	0.88	0.94
2106	1	1.01	0.96	0.96	1	1	0.82	1.02
2107	0.93	1.01	0.99	0.93	1.15	1.17	0.93	0.94
2108	1.17	1.03	1.09	1.06	1	1.03	1.17	1.01
2109	1.05	1.01	1.01	0.97	1.03	1	0.95	0.84
2110	0.98	1.03	0.94	0.93	0.94	1.01	0.94	0.95
2111	0.98	1.01	0.94	0.92	0.93	0.91	1.06	0.97
2112	1.03	1.01	1.17	1	0.97	0.87	1.1	1.01
2113	0.98	1.03	0.96	0.93	1.02	0.98	0.92	0.98
2114	0.99	1.01	1.08	0.98	1.04	1.02	1.36	0.84
2115	1.05	1.01	0.9	0.98	1.18	1.22	0.91	1.1
2116	0.98	1.01	1.04	1	1	1.04	0.97	1.01
2117	1.11	1.01	0.91	1.27	0.64	0.96	0.76	1.04
2118	0.98	1.03	1.02	0.95	1.02	0.88	0.97	0.95
2119	0.95	1.03	1.05	0.93	1.15	1.1	1.05	0.91
2120	0.88	1.03	0.73	1.12	0.93	0.92	0.87	1.32
2121	0.91	1.01	0.83	0.8	1.03	1.12	0.75	0.89
2122	0.92	1.03	0.9	0.85	1.04	1.07	0.86	0.96
2123	0.94	1.03	1.03	0.98	1.01	0.89	1.06	0.98
2124	0.89	1.01	0.87	0.83	1.06	0.95	0.88	0.94
2125	0.97	1.03	0.93	0.98	1.07	1.04	0.88	1.06
2126	1.06	1.01	1	1.02	0.87	0.92	0.93	1.03
2127	1.01	1.03	0.95	0.78	1.05	0.84	0.96	0.98
2128	1.15	1.03	1.24	1.01	0.83	1.14	0.97	1
2129	0.99	1.03	1	0.9	0.96	0.93	0.96	1.01
2130	0.99	1.01	0.97	0.94	1.01	0.98	0.87	0.99
2131	0.81	1.03	1.08	0.9	1.08	1.02	0.81	1
2132	1	1.01	0.91	0.87	0.89	1.06	0.87	1.03
2133	1.03	1.01	0.97	0.91	1.14	1.02	0.91	0.93
2134	0.89	1.03	1.02	1.21	0.95	0.8	1.11	1.09
2135	1.11	1.03	1.16	1.16	1.05	0.94	1.25	1.04
2136	1	1.03	1.06	0.96	1.03	0.89	1.17	1.09
2137	1.11	1.01	1.01	0.97	1.11	1	0.84	0.94
2138	0.97	1.03	0.92	0.89	0.98	0.99	0.86	1.02
2139	0.99	1.03	1.05	1.04	0.99	1.04	1.02	1.01
2140	1.08	1.03	1.06	1.04	1.01	1.22	0.95	1.01
2141	1.05	1.01	1.23	1.01	0.96	1.03	1.22	0.95
2142	0.98	1.03	1.03	0.91	0.98	0.92	0.98	0.99
2143	0.92	1.03	1.07	1.05	1.06	1.04	1.03	0.96
2144	1.05	1.01	0.98	0.99	1	1.22	0.98	1.02
2145	0.96	1.01	0.88	0.85	1.04	1.31	1	0.91
2146	0.96	1.01	0.92	0.97	1.12	1.16	0.84	0.91
2147	0.92	1.03	1	0.85	1.09	1.01	0.96	0.94
2148	0.99	1.01	0.96	0.96	1.06	1.02	0.86	0.98
2149	0.96	1.01	0.87	0.89	0.99	1.03	0.93	0.98
2150	1.27	1.01	1.07	1.08	1.01	1.06	0.92	1.03
2151	0.96	1.01	0.64	0.8	0.85	1.12	0.81	0.92
2152	1.01	1.01	1.06	1.01	1.09	1.11	1.16	0.94
2153	1	1.01	1.05	0.88	1.04	0.91	0.88	0.89
2154	0.99	1.03	0.94	0.97	0.95	1.06	0.87	1.08
2155	0.97	1.03	0.94	0.96	1	0.97	0.96	0.97
2156	1.13	1.03	1.06	1.19	1.01	0.88	1.11	0.97
2157	0.99	1.03	0.91	1.02	0.98	0.98	0.94	1.03
2158	0.7	1.01	1.2	0.76	1.07	1.19	1.13	1.09
2159	1.14	1.01	1.04	1.22	0.97	0.9	1.16	0.98
2160	0.91	1.01	0.96	0.86	0.97	1.04	0.84	0.95
2161	1.01	1.01	0.9	0.97	0.98	1.03	0.93	1.02
2162	1.1	1.03	1.17	1.03	1.04	1.01	1.19	1.04
2163	1.03	1.03	0.92	0.99	1.01	1.15	0.84	0.95
2164	0.98	1.01	0.96	0.98	1.02	1.07	0.95	0.91
2165	0.96	1.03	0.91	1.01	1	0.99	0.94	1.01
2166	0.85	1.03	0.92	1.08	1.08	1.13	0.92	0.9
2167	0.93	1.01	0.81	0.79	0.99	0.96	0.75	0.98
2168	1.31	1.01	1.02	1.13	0.79	0.8	0.83	1.17
2169	1.3	1.03	1.18	1.47	1.07	0.84	0.84	1.1
2170	1.14	1.01	1.6	1.55	1.04	0.82	2.16	0.85
2171	1.06	1.03	1.02	0.96	0.95	0.88	1.07	1.01
2172	1.03	1.01	1.02	1.07	1.02	0.97	1	1
2173	0.97	1.01	1.07	1	1.04	0.98	1.18	1
2174	0.93	1.03	0.86	0.82	1.03	1.05	0.82	1
2175	0.96	1.01	0.99	0.98	1.01	0.99	0.93	0.9
2176	1	1.01	1	0.97	1.04	0.97	1.02	1.1
2177	0.91	1.01	0.87	0.89	1.12	1.01	0.95	0.82
2178	0.98	1.01	0.98	1.03	0.99	0.9	0.95	0.96
2179	0.95	1.03	1.03	0.94	1	1	1.01	0.96
2180	1.04	1.03	1.02	1.1	1.13	0.98	0.94	0.94
2181	1.2	1.01	1.14	0.86	0.91	0.94	0.95	1.07
2182	1.01	1.01	1.01	0.99	0.83	0.82	0.97	1.02
2183	0.94	1.03	1.09	0.99	1.24	0.97	1.07	0.95
2184	1.05	1.01	0.99	1.17	0.89	0.96	1.04	1.05
2185	0.91	1.01	0.86	0.93	1.01	1.15	0.72	1.02
2186	0.99	1.03	0.94	0.9	0.91	0.9	1.13	0.96
2187	1.07	1.01	0.9	1.08	1.08	0.86	0.83	1
2188	1.04	1.03	0.98	0.93	1.03	0.94	0.79	1.04
2189	1.04	1.01	0.95	0.97	0.78	0.8	0.63	1.2
2190	1.17	1.01	1.14	1.29	1.12	0.89	1.05	0.99
2191	0.79	1.03	1	0.82	0.97	1.04	0.8	0.98
2192	0.96	1.03	1.05	1	0.97	0.93	1.05	0.96
2193	1.07	1.03	0.99	0.98	0.91	1.05	0.9	1.01
2194	0.93	1.01	0.99	0.92	1.13	1.12	0.93	0.92
2195	1.01	1.03	1.01	1	0.9	0.9	1.04	1.08
2196	1.06	1.03	1.19	1.05	1.05	1.01	1.4	0.99
2197	1.05	1.01	1.1	0.98	0.89	0.97	1.39	1.09
2198	0.96	1.03	0.85	0.83	1.03	1.06	0.86	0.99
2199	0.94	1.03	0.93	0.82	0.9	1.02	1.06	1.04
2200	0.84	1.03	1.03	0.69	1.2	1.02	0.87	0.95
2201	0.99	1.01	0.91	0.86	1.03	1.09	0.9	0.98
2202	1.02	1.01	0.97	0.89	1.12	0.93	1.1	0.91
2203	0.9	1.03	0.81	0.64	0.81	1.28	0.56	0.79
2204	1.22	1.01	1.29	1.26	0.89	0.89	1.47	0.95
2205	0.96	1.03	0.95	0.88	1.01	1.1	0.91	0.99
2206	0.89	1.01	0.88	0.94	1.06	1.11	0.88	1.01
2207	0.89	1.03	0.85	0.9	1.14	1.03	0.79	0.92
2208	1	1.03	0.86	0.93	1	0.91	0.9	0.93
2209	0.98	1.03	1.02	1.03	0.98	0.95	1.01	1.02
2210	1.17	1.03	1.01	1.26	0.77	1.02	0.98	1.06
2211	0.91	1.01	0.87	0.83	1.02	0.88	0.9	1.04
2212	1.05	1.03	1.04	1.01	1.14	1.07	0.93	1.15
2213	1.18	1.01	1.13	1.06	0.91	0.86	1.23	1.06
2214	0.94	1.01	0.99	0.93	0.9	0.95	0.9	1
2215	0.96	1.03	1	0.96	1.03	0.98	1	0.97
2216	0.84	1.01	0.77	0.68	1	1.03	0.67	0.83
2217	1.14	1.03	1.23	1.1	0.94	1.02	1.1	1.1
2218	1.12	1.01	1.06	1.09	0.98	1.04	0.99	1.13
2219	1	1.03	0.99	1.01	0.99	0.98	1.12	1.03
2220	0.94	1.01	0.85	0.83	1.03	1	0.8	0.99
2221	0.99	1.01	0.91	0.91	1.04	0.98	0.83	0.94
2222	1.13	1.03	1.15	1.01	0.9	0.92	0.99	1.14
2223	0.87	1.01	0.92	0.92	1.06	1	0.89	1.02
2224	0.9	1.03	0.91	0.87	0.92	0.92	0.85	0.95
2225	0.95	1.01	1	0.97	0.98	0.98	0.87	1.08
2226	0.99	1.01	1.06	0.91	1.11	1.06	1	0.99
2227	1.06	1.01	1.13	1.05	1.02	0.95	1.05	1.06
2228	1.13	1.01	1.04	1.09	1.02	1.01	1.13	1.01
2229	1.03	1.01	0.85	0.96	0.86	0.94	0.92	0.95
2230	0.78	1.01	1.01	0.85	1.22	1.13	0.91	0.99
2231	0.96	1.01	0.91	0.92	0.86	1.16	0.93	0.98
2232	1.07	1.03	1.05	1.08	0.95	1.12	1.08	1.18
2233	0.98	1.01	0.98	0.93	0.96	0.95	1.02	1.03
2234	0.89	1.01	0.77	1.01	0.89	1.03	0.92	0.99
2235	0.91	1.03	0.93	0.85	0.96	1.21	0.96	0.94
2236	1.06	1.01	0.99	1.01	0.89	0.91	0.88	1.15
2237	1.19	1.01	1.17	1.08	0.94	0.99	1.19	1.04
2238	1.03	1.01	0.94	0.93	1.05	1.02	0.93	1.03
2239	0.93	1.01	1.07	0.99	0.88	0.69	0.86	1.13
2240	1.06	1.03	0.92	0.92	0.99	0.95	0.91	1.05
2241	0.95	1.01	1.17	1.04	0.88	0.97	0.94	1.01
2242	1.11	1.03	0.95	1.11	1.06	0.91	0.82	1.02
2243	1.02	1.03	1	1.01	1.01	1.01	0.97	1.04
2244	0.93	1.03	0.94	0.92	0.98	0.96	0.97	0.99
2245	1.08	1.01	0.9	0.95	0.99	1.08	0.83	1.04
2246	1.05	1.01	1.24	1.05	0.91	1	0.77	1.06
2247	1.23	1.02	1.26	1.14	1	0.91	2.56	0.98
2248	1.02	1.01	0.99	1.06	0.95	0.96	1.1	1.04
2249	0.97	1.01	1.02	0.92	1	0.93	1.04	0.98
2250	1.04	1.02	0.88	1.08	0.91	1.03	0.9	0.96
2251	1.11	1.01	1	1.24	1	0.77	1.27	0.92
2252	0.82	1.02	0.99	0.95	1.17	1.05	0.87	0.96
2253	0.92	1.02	0.81	0.99	1.09	1.42	1.05	1.02
2254	0.98	1.01	1.08	0.78	1.08	0.89	0.87	0.89
2255	1.01	1.02	0.93	0.91	0.97	1.04	0.81	0.99
2256	0.89	1.02	0.77	0.91	0.97	0.99	0.87	0.9
2257	0.94	1.01	1.22	0.88	1.01	1.08	0.87	0.89
2258	1.08	1.02	1.08	1.23	1.26	0.9	0.87	0.94
2259	0.94	1.02	0.87	0.83	1.01	0.98	0.82	1
2260	0.94	1.01	0.96	0.97	0.89	1.12	0.75	1.01
2261	1	1.02	0.92	0.98	1.02	0.92	0.98	1.01
2262	1.15	1.02	1.07	1.03	1.16	0.82	0.94	1.01
2263	0.92	1.01	1.04	0.91	1.04	1.01	1.36	0.9
2264	0.95	1.02	1.06	0.96	1.02	1.12	0.9	1.01
2265	0.93	1.01	0.88	0.87	1	1.06	0.84	0.93
2266	0.92	1.02	0.99	0.86	1.01	1.1	0.86	0.93
2267	1	1.01	0.9	0.89	0.92	0.92	1.1	0.94
2268	0.92	1.02	0.91	1.04	0.86	0.82	0.96	1.05
2269	1.18	1.01	1.03	1.12	0.92	1.11	1.08	0.94
2270	0.92	1.02	0.84	0.88	0.98	1.03	0.83	0.97
2271	0.94	1.02	0.86	0.84	0.99	1.05	0.85	0.93
2272	0.95	1.02	0.94	0.91	1	1.12	0.9	0.95
2273	1.15	1.02	0.87	1.26	0.77	0.92	0.9	0.93
2274	1.14	1.01	1.08	0.94	1.07	0.96	0.99	0.95
2275	1.02	1.01	0.94	0.91	0.97	0.95	0.97	1.07
2276	1.14	1.01	1.12	0.79	0.87	1.16	0.91	1.04
2277	0.95	1.02	0.91	0.86	1.01	1.07	0.87	0.99
2278	1	1.01	1.6	1.08	1.28	1.04	1.33	0.92
2279	0.94	1.02	1	0.9	1.06	0.97	1.14	0.95
2280	1.23	1.01	1.24	1.12	1.08	0.91	1.7	0.85
2281	0.98	1.01	0.96	0.96	1.05	0.99	0.89	1
2282	1.09	1.01	1.03	1.07	0.87	0.99	1	1.02
2283	0.92	1.01	1.24	0.91	1.01	1.05	0.86	0.89
2284	0.97	1.01	0.93	0.9	1	1	0.94	0.89
2285	1.09	1.01	1.12	1.03	0.94	1.12	1.27	1.14
2286	0.86	1.02	0.98	0.88	1.11	1.02	0.92	0.96
2287	0.94	1.02	1.1	0.98	0.82	0.93	0.74	1.05
2288	0.98	1.02	1.04	0.92	1	0.96	1.08	0.99
2289	0.84	1.02	0.86	0.88	1.05	1.15	0.77	0.92
2290	0.94	1.01	0.92	1.02	1.08	0.93	0.91	1.17
2291	0.89	1.02	1.03	0.95	0.89	0.78	0.95	0.9
2292	1.01	1.02	1.06	0.98	0.98	0.87	0.96	1.11
2293	0.86	1.02	0.78	0.76	1.04	0.95	0.73	1.01
2294	0.94	1.01	0.86	0.91	1.08	1.09	0.81	0.92
2295	1.06	1.02	0.98	0.95	0.9	0.94	1.07	0.93
2296	0.96	1.01	0.89	0.88	0.99	1.08	0.91	1.02
2297	1.06	1.02	0.92	0.97	1.01	0.96	0.88	1.03
2298	0.98	1.02	0.98	0.97	0.75	1.09	0.69	0.94
2299	1.02	1.01	1.01	0.97	1.03	0.99	0.92	0.96
2300	0.99	1.01	0.97	0.85	0.99	1.08	1.1	1.05
2301	1.02	1.02	1.03	1.05	1.06	0.97	1.03	0.99
2302	1.04	1.01	1.15	1.12	0.94	0.84	1.57	0.97
2303	0.96	1.02	0.86	0.94	1	1.14	0.91	1.01
2304	1.03	1.02	0.96	0.97	1	1.01	0.99	1
2305	0.93	1.01	0.81	0.84	1.02	1.01	0.84	0.98
2306	0.98	1.02	1.06	0.93	0.93	0.93	0.98	1.04
2307	0.89	1.02	0.92	0.84	1.06	1.12	0.81	0.97
2308	1.03	1.02	1.06	0.97	0.97	0.96	0.97	0.92
2309	0.92	1.02	0.96	1.06	0.96	0.76	1.11	0.8
2310	0.96	1.02	0.9	0.93	1	1.08	0.88	0.95
2311	1.01	1.02	0.92	0.95	0.93	1.05	0.89	1.05
2312	1.01	1.02	0.95	0.91	0.91	0.93	1.09	0.95
2313	0.96	1.02	1.01	0.96	1.04	0.95	1.03	0.96
2314	0.87	1.02	0.88	0.77	0.98	1.04	0.75	0.91
2315	0.92	1.02	0.89	0.89	0.99	1.11	0.9	0.96
2316	0.91	1.02	0.99	0.94	0.98	1.08	1	0.97
2317	1.14	1.02	1.21	1.29	0.97	0.89	1.42	0.96
2318	0.98	1.02	1.04	0.97	0.9	0.86	0.92	1.08
2319	0.95	1.02	0.9	0.9	1.04	0.98	0.84	1
2320	0.93	1.02	0.92	0.91	1.1	1.04	0.86	1.02
2321	0.99	1.02	1.13	1.14	1.06	1	1.15	0.97
2322	0.94	1.02	0.86	0.83	1.04	1.08	0.86	0.93
2323	0.98	1.02	0.98	0.95	0.99	0.98	0.95	1
2324	0.9	1.02	0.81	0.76	1.02	1.02	0.84	0.93
2325	1.06	1.02	0.97	1.08	1.01	1.09	1	1.03
2326	0.99	1.02	1	0.97	1.01	1.04	0.92	0.94
2327	0.91	1.02	0.95	0.86	1.01	0.98	0.82	1.03
2328	0.96	1.02	0.95	0.98	0.99	0.97	0.85	1.02
2329	1	1.02	0.9	0.91	1.03	1.06	0.95	0.98
2330	0.9	1.02	0.83	0.89	0.91	1.04	0.87	0.8
2331	0.94	1.02	1.12	0.91	1	1.13	1.04	1.02
2332	1.04	1.02	0.92	0.95	0.99	1.1	1.18	1.11
2333	1.03	1.02	1.07	1.08	0.94	0.98	1.08	1.04
2334	0.8	1.02	0.95	1.3	1.15	0.93	1.14	1.02
2335	0.95	1.02	0.91	1.1	0.93	1.13	1.04	0.9
2336	1.14	1.02	0.97	1.02	1.22	1.07	0.98	1.05
2337	0.91	1.02	0.77	0.76	0.95	1	0.78	0.92
2338	0.95	1.02	1.07	0.9	0.99	0.95	0.99	0.97
2339	0.92	1.02	0.86	0.86	0.99	1.12	0.89	0.93
2340	0.96	1.02	0.91	0.99	1.26	1.01	0.73	0.9
2341	0.93	1.02	0.93	0.88	1	1.02	0.91	0.95
2342	1.17	1.02	1.23	1.34	0.99	0.91	1.78	0.9
2343	1.34	1.02	1.15	0.87	1.07	1.14	0.75	0.97
2344	1.1	1.02	1.1	1	0.96	0.98	1.09	1.05
2345	0.95	1.02	0.92	0.91	1.02	1.12	0.87	0.94
2346	0.97	1.02	1.04	0.95	1.13	1.04	1.03	0.97
2347	1.06	1.02	1.08	1.11	0.95	0.88	1.04	1.12
2348	0.97	1.02	0.96	0.93	1.01	1	0.93	0.97
2349	0.95	1.02	0.96	0.94	0.99	0.98	1.04	0.97
2350	0.97	1.02	1.41	0.88	0.95	1.02	1.33	0.97
2351	1.16	1.02	1.06	1.11	1.15	1.09	1.15	0.97
2352	1.09	1.02	1.07	1.08	0.95	0.86	1.03	1.22
2353	0.99	1.02	1.27	0.9	0.13	0.95	0.6	0.96
2354	0.92	1.02	0.91	0.88	1.02	0.98	0.89	0.98
2355	0.88	1.02	0.87	0.88	1.03	0.99	0.85	0.96
2356	0.93	1.02	1	0.93	1.01	1.12	0.87	0.97
2357	0.95	1.02	0.92	0.86	0.98	1.06	0.81	0.91
2358	1.2	1.02	1.31	1.08	1.03	0.97	1.5	0.86
2359	1.02	1.02	1.07	1	0.89	0.93	1.01	0.98
2360	0.92	1.02	0.92	0.88	1.03	1.07	0.8	0.97
2361	0.84	1.02	0.86	0.82	0.98	1.06	0.8	0.93
2362	1.01	1.02	0.96	1.03	1.12	1	1.01	0.93
2363	0.93	1.02	0.87	0.89	1.02	1.14	0.94	0.89
2364	1.09	1.02	0.94	1.07	0.95	0.91	0.99	1.03
2365	0.92	1.02	1.02	1.06	0.97	1	0.95	0.94
2366	0.96	1.02	0.91	0.92	1.01	1.01	0.97	0.96
2367	0.97	1.02	1.05	1.02	1	1.01	1.02	0.97
2368	0.92	1.02	1.11	0.92	0.98	0.93	1.13	0.94
2369	0.89	1.02	0.94	0.83	1.02	1.12	0.85	0.97
2370	1.12	1.02	0.99	1.07	1.02	1.24	0.97	0.93
2371	1.12	1.02	1.06	1.14	0.86	1.03	1.02	1.09
2372	0.95	1.02	1	1	1.01	0.97	1.13	1.03
2373	0.94	1.02	1.01	0.87	0.98	0.93	0.87	0.99
2374	1.11	1.02	0.79	0.82	0.94	1.04	0.69	0.99
2375	0.92	1.02	0.87	0.86	1.04	1.02	0.81	1.03
2376	0.97	1.02	0.96	0.95	1.01	0.98	1.01	0.96
2377	0.95	1.02	0.82	0.95	0.97	0.95	0.84	0.99
2378	0.95	1.02	1.03	0.96	1	0.95	1.04	1.04
2379	1.08	1.02	1.03	1	1.01	1.24	0.92	1.05
2380	1.16	1.02	1.11	1	1	1.08	0.96	1.14
2381	1.01	1.02	1.22	0.8	0.98	1.1	1.19	1.2
2382	0.99	1.02	0.99	0.97	1.01	1.01	0.95	1.03
2383	1.03	1.02	0.97	1.01	1.03	1.05	1.03	1
2384	1.24	1.02	0.94	1.17	0.96	0.82	0.72	1.15
2385	1.15	1.02	0.87	1.01	0.89	1	0.96	1.09
2386	0.97	1.02	1.05	0.9	1.24	1.01	0.97	0.99
2387	1.01	1.02	0.85	0.9	1.06	1.07	0.89	0.89
2388	0.95	1.02	1.18	1.03	0.89	0.98	1.01	1.05
2389	0.98	1.02	0.99	0.95	1.04	0.98	0.98	0.97
